USDOT,Company Name,Operating status,DBA,Entity type,Operations,Classification,Docket #,DUNS #,SCAC,MCS-150 form date,MCS-150 Mileage/Year,Business address,Phone,Fax,Email,Web,Mailing address,Representative,Power units,Autonomous units,Electric units,Drivers,SmartWay,CARB TRU
740379,KELLY TRACTOR CO,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,,,05/14/2019,"525,000 (2018)","8255 NW 58TH STREET MIAMI, FL 33166-3493",(305) 592-5374,(305) 594-8909,john_horn@kellytractor.com,,"PO BOX 520775 MIAMI, FL 33152-0775",PAT KELLY JOHN HORN,102,,,35,Not a,Not 100% compliant
752082,RAY MART INC,ACTIVE,TRI SUPPLY CO,Carrier,Interstate,Private Property,,,,02/03/2020,"32,000 (2019)","7410 EASTEX FREEWAY BEAUMONT, TX 77708",(409) 835-4744,(409) 924-0708,jabooze@trisupply.net,,"7220 EASTEX FREEWAY BEAUMONT, TX 77708",ROBERT RAYKOVICH JEFF FOREMAN,102,,,12,Not a,Not 100% compliant
781517,TRANSPORTATION SERVICES UNLIMITED INC,AUTHORIZED FOR PROPERTY,TSU,Carrier Cargo Tank,Interstate,Authorized For Hire Private Property,MC316059,31187722,,07/25/2019,"5,311,737 (2018)","3901 NW 115TH AVE MIAMI, FL 33178",(305) 888-2623,(305) 885-4671,jimp@allieduniversal.com,www.allieduniversal.com,"3901 NW 115TH AVE MIAMI, FL 33178",JIM PALMER,102,,,96,Not a,Not 100% compliant
782570,VERSANT POWER,ACTIVE,EMERA MAINE,Carrier,Intrastate Hazmat,Private Property ELECTRIC U,,6949002,,06/04/2020,"1,251,200 (2016)","28 PENOBSCOT MEADOW RD HAMPDEN, ME 04444",(207) 973-2729,(207) 973-2721,brent.wilson@emeramaine.com,,"PO BOX 932 BANGOR, ME 04402-0932",BRENT WILSON,102,,,159,Not a,Not 100% compliant
893912,SOUTHEAST TRANSPORTATION SYSTEMS INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC388786,,,05/20/2019,"11,660,000 (2018)","9985 PRITCHARD ROAD JACKSONVILLE, FL 32219",(904) 378-4636,(904) 378-4807,james.dearman@setoyota.com,,"9985 PRITCHARD ROAD JACKSONVILLE, FL 32219",JON FLEEGER,102,,,100,,Not 100% compliant
924335,AMERICAN LOGISTICS INC,AUTHORIZED FOR PROPERTY,,Carrier Broker,Interstate,Authorized For Hire,MC402081,802951,,01/18/2021,1 (2014),"4480 S COBB DRIVE SUITE H556 SMYRNA, GA 30080",(770) 999-0220,(866) 878-8905,lee@americanlogisticsinc.com,www.americanlogisticsinc.com,"4480 S COBB DRIVE SUITE H556 SMYRNA, GA 30080",LEE GILLIAM,102,,,102,Not a,Not 100% compliant
143038,C W S INC,AUTHORIZED FOR PROPERTY,,Carrier,Intrastate Non-Hazmat,Authorized For Hire,FF863,154504724,,05/27/2020,400 (2019),"8938 RIDGELAND AVE OAK LAWN, IL 60453",(800) 832-7036,,hholbrook@bawc.com,,"9850 PELHAM RD TAYLOR, MI 48180",NORMAN E KLEIN HAZEL HOLBROOK,5,,,5,Not a,Not 100% compliant
167759,BAY SANITATION INC.,NONE,,,,,MC146139,,,,,P.O.BOX 594 LELAND MI 49654,,,,,,,,,,,Not a,Not 100% compliant
198096,HARLAN D VAN SCOY,NOT AUTHORIZED,VAN SCOY TRUCK LINES,Carrier,Intrastate Non-Hazmat,Authorized For Hire Exempt For Hire,MC312023,010271294,,05/31/2005,"259,433 (1998)","922 SOUTH 4TH STREET ROCKWELL CITY, IA 50579",(712) 297-7663,,,,"922 SOUTH 4TH STREET ROCKWELL CITY, IA 50579",HARLAN D VANSCOY,1,,,1,Not a,Not 100% compliant
240886,"PEOPLES TRUCKING CO., INC.",NONE,,,,,MC171700,,,,,1421 SUMMER STREET HAMMOND IN 46320,(219) 932-0350,,,,,,,,,,Not a,Not 100% compliant
243942,CONBRACO INDUSTRIES INC,ACTIVE,,Carrier,Interstate,Private Property,,3151735,,02/25/2020,"20,000 (2019)","701 MATTHEWS-MINT HILL RD MATTHEWS, NC 28105",(704) 847-9191,,patti.gray@conbraco.com,,"P O BOX 247 MATTHEWS, NC 28106",BILL YOST,3,,,3,Not a,Not 100% compliant
290802,L T SERVICES,NONE,,,,,MC186350,,,,,514 KARL STREET GREEN BAY WI 54301,(414) 468-8400,,,,,,,,,,Not a,Not 100% compliant
299754,"RICKEL HOME CENTERS, INC.",NONE,,,,,MC290179,,,,,200 HELEN STREET SOUTH PLAINFIELD NJ 07080,(908) 668-7065,,,,,,,,,,Not a,Not 100% compliant
376457,A M & S TRANSPORTATION CO,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC162127,52545712,,01/06/2020,"1,051,591 (2019)","1700 24TH ST OAKLAND, CA 94607",(510) 763-7768,(510) 836-1646,admin@amstrans.com,,"P O BOX 23822 OAKLAND, CA 94623",MATEUS MORAIS WILLIAM MORAIS,68,,,66,Not a,Not 100% compliant
4019,SWEETMAN CONST CO,ACTIVE,CONCRETE MATERIALS,Carrier,Interstate,Authorized For Hire,,3896743,,11/09/2018,"2,461,066 (2016)","1500 N SWEETMAN PLACE SIOUX FALLS, SD 57107",(605) 336-5760,(605) 334-6221,kgoembel@cmcsd.com,www.concretematerialscompany.com,"PO BOX 84140 SIOUX FALLS, SD 57118-4140",CLARK MEYER KEVIN MOORE,103,,,104,Not a,Not 100% compliant
70559,TRI UNION EXPRESS INC,AUTHORIZED FOR PROPERTY,,Carrier Broker,Interstate,Authorized For Hire,MC147746,50566926,,07/17/2019,"4,776,807 (2018)","1939 N LAFAYETTE CT GRIFFITH, IN 46319",(219) 838-5400,(219) 838-1680,tina@triunion.com,,"1939 N LAFAYETTE CT GRIFFITH, IN 46319",PATRICIA PARCHEM DAVID PARCHEM,103,,,103,Not a,Not 100% compliant
119397,ASSOCIATED PIPE LINE CONTRACTORS INC,ACTIVE,,Carrier,Interstate,Private Property,,7930852,,05/14/2019,"81,414 (2018)","3535 BRIARPARK SUITE 135 HOUSTON, TX 77042",,(713) 789-5232,dpemberton@aplico.com,www.aplico.com,"3535 BRIARPARK SUITE 135 HOUSTON, TX 77042",DAVID PEMBERTON,103,,,45,Not a,Not 100% compliant
131232,ROBINSON PIPE CLEANING COMPANY,ACTIVE,,Carrier,Interstate,INDUSTRIAL,,13926340,,03/24/2020,"620,050 (2019)","2656 IDLEWOOD ROAD PITTSBURGH, PA 15205",(412) 921-2100,(412) 921-3600,dbarney_rpc@hotmail.com,www.robinsonpipe.com,"2656 IDLEWOOD ROAD PITTSBURGH, PA 15205",CHRIS TRUBY LISA M LOMBARDO,103,,,45,Not a,Not 100% compliant
141707,GOULET TRUCKING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC161416,87449344,,06/03/2020,"8,999,052 (2018)","20 INDUSTRIAL DRIVE WEST SOUTH DEERFIELD, MA 01373",(413) 665-1323,(413) 665-1327,darryl.lloyd@goulettrucking.com,www.goulettrucking.com,"PO BOX 259 SOUTH DEERFIELD, MA 01373",PAUL JORDAN JEFFREY GOULET,103,,,104,Not a,Not 100% compliant
146102,LETICA RESOURCES INC,AUTHORIZED FOR PROPERTY,LETICA FREIGHTLINES,Carrier,Interstate,Authorized For Hire,MC163079,,,02/03/2020,"11,973,754 (2019)","52585 DEQUINDRE ROAD ROCHESTER, MI 48307",(800) 877-8726,(248) 608-2112,freightlines@letica.com,,"POBOX 5005 ROCHESTER, MI 48308-5005",FAY DEVRIESE,103,,,101,Not a,Not 100% compliant
152366,CENTRAL REGION COOPERATIVE,ACTIVE,,Carrier Cargo Tank,Interstate,Authorized For Hire Private Property,,,,06/03/2020,"2,610,000 (2020)","27875 COUNTY ROAD 27 SLEEPY EYE, MN 56085",(507) 426-8263,(507) 426-8266,traci.schroepfer@centralregioncoop.com,www.centralregioncoop.com,"PO BOX E FAIRFAX, MN 55332",NATHAN GIESEKE,103,,,192,Not a,Not 100% compliant
160556,GREENBELT TRANSPORT LLC,AUTHORIZED FOR PROPERTY,GREENBELT TRANSPORT,Carrier,Interstate,Authorized For Hire,MC144480,22154322,,01/08/2020,"10,715,130 (2018)","30473 260TH STREET ELDORA, IA 50627",(641) 858-2341,(641) 858-3619,rphanson@landolakes.com,,"PO BOX 538 ELDORA, IA 50627",YONE DEWBERRY,103,,,99,Not a,Not 100% compliant
164777,ROYAL COACH TOURS,AUTHORIZED FOR PASSENGER,,Carrier,Interstate,Authorized For Hire,MC142846,41835646,,04/13/2020,"2,623,604 (2019)","630 STOCKTON AVE SAN JOSE, CA 95126",(408) 279-4801,(408) 286-1410,greg@royal-coach.com,,"630 STOCKTON AVE SAN JOSE, CA 95126",GREG GALLUP EARL REED,103,,,103,Not a,Not 100% compliant
169025,ALTL INC,AUTHORIZED FOR PROPERTY,,Carrier Broker,Interstate,Authorized For Hire,MC154127,,,04/30/2020,"10,425,000 (2019)","3000 CORPORATE GROVE DR HUDSONVILLE, MI 49426-0100",(616) 669-6060,(616) 669-3559,sherif@altl.com,,"PO BOX 100 HUDSONVILLE, MI 49426-0100",CLAREN LAU SHERI FABER,103,,,103,,Not 100% compliant
206347,ANCHOR TOURS INC,AUTHORIZED FOR PASSENGER,,Carrier,Interstate,Authorized For Hire Private Passengers (Business),MC159661,783665177,,06/22/2020,"2,500,000 (2016)","3108 BLEVINS ROAD WHITES CREEK, TN 37189",(615) 860-6800,(615) 860-0058,jared@anchortransportation.com,,"3108 BLEVINS ROAD WHITES CREEK, TN 37189",JARED STANCIL JARED STANCIL,103,,,122,Not a,Not 100% compliant
216672,SOUTHERN INDIANA GAS & ELECTRIC CO,ACTIVE,VECTREN ENERGY DELIVERY OF INDIANA INC,Carrier,Interstate,Private Property,,6937015,,03/04/2019,"1,757,525 (2018)","211 NW RIVERSIDE DR EVANSVILLE, IN 47708",,,,,"P O BOX 209 EVANSVILLE, IN 47702-0209",,103,,,179,Not a,Not 100% compliant
250426,HAWKINS CONSTRUCTION COMPANY,AUTHORIZED FOR PROPERTY,,Carrier Broker,Interstate,Authorized For Hire Private Property,MC894966,2873693,,05/13/2020,"1,596,923 (2019)","2516 DEER PARK BLVD OMAHA, NE 68105-3771",(402) 342-1607,(402) 231-7800,jfuqua@hawkins1.com,,"P O BOX 9008 OMAHA, NE 68109-0008",MATTHEW MILLER KIM HAWKINS,103,,,45,Not a,Not 100% compliant
281545,N KOHL GROCER COMPANY INC,ACTIVE,KOHL WHOLESALE,Carrier Shipper,Interstate,Private Property,,25770264,,03/27/2020,"5,282,585 (2019)","130 JERSEY STREET QUINCY, IL 62301",(217) 222-5000,(217) 222-5027,bevr@kohlwholesale.com,,"P O BOX 729 QUINCY, IL 62306-0729",R M EHRHART M S EHRHART,103,,,178,Not a,Not 100% compliant
332962,SYSCO MINNESOTA INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC1099843,191446525,,02/12/2020,"2,998,407 (2019)","2400 COUNTY RD J MOUNDS VIEW, MN 55112",(763) 785-9000,(763) 785-7385,leppi.peter@min.sysco.com,,"2400 COUNTY RD J MOUNDS VIEW, MN 55112",MARK LANCTOT KENNY MACMILLIAN,103,,,120,Not a,Not 100% compliant
347495,WHITE TRANSPORTATION SERVICES INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC178597,,,02/12/2020,"11,535,000 (2019)","3121 E SLATON HIGHWAY LUBBOCK, TX 79404",(806) 745-7811,,michael@whitetransport.comm,,"PO BOX 3772 LUBBOCK, TX 79452",MICHAEL DURHAM,103,,,99,,100% COMPLIANT
348963,RECO EQUIPMENT INC,ACTIVE,304967,Carrier,Interstate,Private Property,,68682731,,02/03/2020,"3,500,000 (2019)","41215 RECO RD BELMONT, OH 43718",(740) 782-1314,(740) 782-1020,tprickett@recoequip.com,www.recoequip.com,"41245 RECO ROAD BELMONT, OH 43718",PAUL DITULLIO JOSHUA GASBER,103,,,96,Not a,Not 100% compliant
353790,SUPPOSE U DRIVE TRUCK RENTAL SERVICE,ACTIVE,SUPPOSE U DRIVE TRUCK LEASE,Carrier,Interstate,RENTAL,,,,03/18/2020,"3,516,000 (2019)","3809 SAN FERNANDO ROAD GLENDALE, CA 91204",(818) 243-3151,(818) 243-4040,edwillen@supposeudrive.com,,"3809 SAN FERNANDO ROAD GLENDALE, CA 91204",JUSTIN E JOHNSTON CAMERON JOHNSTON,103,,,35,Not a,Not 100% compliant
376492,WM OF KANSAS INC,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,65765083,,02/20/2019,"2,173,210 (2018)","3611 NW 16TH STREET TOPEKA, KS 66618",(785) 233-2811,(785) 232-6538,tjacques@wm.com,,"700 E BUTTERFIELD RD LOMBARD, IL 60148",R. THOMAS JACQUES,103,,,86,Not a,Not 100% compliant
386405,JET GAS INCORPORATED,AUTHORIZED FOR PROPERTY,,Carrier Shipper,Interstate,Authorized For Hire,MC306235,13471263,,07/09/2019,"2,868,906 (2019)","11098 CLYDE-SAVANNAH ROAD CLYDE, NY 14433-9501",(315) 923-2951,(315) 923-1004,jonah@jetgas.com,,"11098 CLYDE-SAVANNAH ROAD CLYDE, NY 14433-9501",JONAH DISANTO JONAH DISANTO,103,,,51,Not a,Not 100% compliant
419384,ATSALIS BROTHERS PAINTING CO,ACTIVE,,Carrier,Interstate,Private Property,,,,07/09/2019,"151,000 (2011)","24595 GROESBECK HWY WARREN, MI 48089",(586) 790-0123,(586) 790-9065,tatsalakis@atsalisbros.com,,"24595 GROESBECK HWY WARREN, MI 48089",TONY ATSALAKIS GEORGE ATSALAKIS,103,,,20,Not a,Not 100% compliant
582316,JAS TRUCKING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC282900,879265684,,06/07/2019,"5,532,989 (2018)","12843 S PULASKI RD ALSIP, IL 60803",(708) 489-5080,,safety@jastrucking.com,www.jastrucking.com,"12843 S PULASKI RD ALSIP, IL 60803",ART WARNECKI,103,,,103,Not a,Not 100% compliant
587701,ELDECO INC,ACTIVE,,Carrier,Interstate,Private Property Private Passengers (Business),,62692256,,12/12/2019,"1,979,413 (2019)","5751 AUGUSTA ROAD GREENVILLE, SC 29605",(864) 277-9088,(864) 277-8464,cpowell@eldecoinc.com,www.eldecoinc.com,"5751 AUGUSTA ROAD GREENVILLE, SC 29605",ALLEN MCKINNEY STEPHEN REYNOLDS,103,,,100,Not a,Not 100% compliant
711762,VEIT & COMPANY INC,ACTIVE,,Carrier,Interstate,Private Property,,8858185,,02/05/2020,"1,660,000 (2019)","14000 VEIT PLACE ROGERS, MN 55374",(763) 428-2242,(763) 428-8348,kfrey@veitusa.com,,"14000 VEIT PLACE ROGERS, MN 55374",DANIEL M WHITE,103,,,86,Not a,Not 100% compliant
816432,WASTE CONNECTIONS OF NEW YORK INC,ACTIVE,WASTE CONNECTIONS,Carrier,Interstate,Private Property,,26609367,,02/27/2020,"1,183 (2019)","120 WOOD AVENUE SOUTH ISELIN, NJ 08830",(732) 482-9238,(732) 902-4720,gilbert.velez@wasteconnections.com,,"120 WOOD AVENUE SOUTH ISELIN, NJ 08830",WORTHING F. JACKMAN DARRELL W. CHAMBLISS,103,,,132,Not a,Not 100% compliant
898191,ROCKVILLE FUEL & FEED COMPANY INCORPORATED,ACTIVE,,Carrier,Intrastate Non-Hazmat,Private Property,,3238854,,01/31/2020,"1,592,747 (2019)","14901 SOUTHLAWN LANE ROCKVILLE, MD 20850-1322",(301) 762-3988,(301) 309-3894,,,"P O BOX 1707 ROCKVILLE, MD 20849-1707",STEVEN WARD RICHARD WARD,103,,,115,Not a,Not 100% compliant
998459,CLEAN THE UNIFORM COMPANY ST LOUIS,ACTIVE,,Carrier,Interstate,Private Property,,,,07/26/2019,"199,685 (2018)","1316 S 7TH ST ST LOUIS, MO 63104",(314) 421-1234,(314) 421-4902,breitz@cleanuniform.com,,"1316 S 7TH ST ST LOUIS, MO 63104",JEFF LAZAROFF,103,,,90,Not a,Not 100% compliant
124764,VILLAUME INDUSTRIES INC,ACTIVE,,Carrier,Interstate,Private Property,,6166615,,04/20/2020,"219,000 (2017)","2926 LONE OAK CIR SAINT PAUL, MN 55121-1425",(651) 454-3610,(651) 454-8556,,,"2926 LONE OAK CIR SAINT PAUL, MN 55121-1425",NICK LINSMAYER,9,,,6,Not a,Not 100% compliant
142043,HEATBATH CORPORATION,ACTIVE,,Shipper,,,,,,05/26/2005,,"107 FRONT ST INDIAN ORCHARD, MA 01151",(413) 543-3381,,,,"107 FRONT ST INDIAN ORCHARD, MA 01151",,,,,,Not a,Not 100% compliant
185671,"TRANSPORT WEST, INC.",NONE,,,,,MC148791,,,,,124 W. THOMAS RD. PHOENIX AZ 85013,,,,,P O BOX 7676 PHOENIX AZ 85011,,,,,,Not a,Not 100% compliant
200234,SUTHER BUILDING SUPPLY INC,ACTIVE,,Carrier,Interstate,Private Property,,54094461,,05/13/2020,"5,000 (2014)","103 N 1ST ST SENECA, KS 66538-1701",(785) 336-2255,(785) 336-3583,sutherbuilding@yahoo.com,,"103 N 1ST ST SENECA, KS 66538-1701",RODNEY SUTHER JAY SUTHER,7,,,9,Not a,Not 100% compliant
228340,CHARLIE'S OIL CO INC,ACTIVE,,Carrier,Interstate,Private Property,,19349125,,11/06/2018,"20,000 (2017)","OAK GROVE AVE 46 FALL RIVER, MA 02723",(508) 674-0709,(508) 675-7427,charliesoil@comcast.net,,"OAK GROVE AVE 46 FALL RIVER, MA 02723",MARK T VELOZA KIM VELOZA BROWNER,3,,,3,Not a,Not 100% compliant
264949,"N & B TRUCKING, INC.",NONE,,,,,MC187282,,,,,383 FIR KNOLL LANE NE SALEM OR 97301,,,,,,,,,,,Not a,Not 100% compliant
275552,SMITH MOBILE HOMES INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC362035,38263810,,01/18/2019,"11,000 (2018)","156 DUKE RD DOTHAN, AL 36301",(334) 797-3232,(334) 792-6284,smithmhomes@yahoo.com,,"156 DUKE RD DOTHAN, AL 36301",RICHARD A SMITH,1,,,2,Not a,Not 100% compliant
311902,ADRIAN FRANCKEN AND DENNIS HAYRE,NONE,HAYRES EGG PRODUCERS,,,,MC208577,,,,,12565 S. MANTHEY ROAD LATHROP CA 95330,(209) 982-1154,,,,,,,,,,Not a,Not 100% compliant
366834,GERALD & FLORANCE MURRAY,NONE,G & F TRUCKING,,,,MC279596,,,,,P.O. BOX 468 STEELE ND 58482,(701) 475-2828,,,,,,,,,,Not a,Not 100% compliant
388589,STEWART'S FOREST PRODUCTS INC,NOT AUTHORIZED,,Carrier,Intrastate Non-Hazmat,Authorized For Hire Private Property,MC602754,605210160,,10/24/2019,65 (2018),"5292 STEWART DRIVE FORT RIPLEY, MN 56449",(218) 829-3255,(218) 829-1416,roxanne@sfp-inc.com,,"5292 STEWART DRIVE FORT RIPLEY, MN 56449",TIMOTHY KLASELL,1,,,1,Not a,Not 100% compliant
390269,MEADOWS HYDRAULICS SALES & SERVICE INC,ACTIVE,,Carrier,Interstate,Private Property,,,,09/19/2019,"10,000 (2018)","312 SOUTH DIVISION STREET FRUITLAND, MD 21826",(410) 546-1311,(410) 546-0545,meadowstruck@comcast.net,,"312 SOUTH DIVISION STREET FRUITLAND, MD 21826",CAMERON MEADOWS,2,,,2,Not a,Not 100% compliant
29793,SOUTH PARK MOTOR LINES INC,AUTHORIZED FOR PROPERTY,CAST TRANSPORTATION,Carrier,Interstate,Authorized For Hire,MC97186 MC146672,2969574,,05/06/2020,"5,520,607 (2019)","9850 HAVANA STREET HENDERSON, CO 80640",(303) 534-6376,(303) 853-3377,rdefeyter@casttrans.com,,"9850 HAVANA STREET HENDERSON, CO 80640",RICHARD DEFEYTER,104,,,92,Not a,Not 100% compliant
91569,VARIETY WHOLESALERS INC,AUTHORIZED FOR PROPERTY,ROSES,Carrier,Interstate,Authorized For Hire Private Property,MC334802,24564577,,06/19/2020,"9,550,000 (2019)","218 S GARNETT STREET HENDERSON, NC 27536",(252) 430-2156,,rbennett@vwstores.com,,"PO BOX 947 HENDERSON, NC 27536",ARTHUR POPE BRUCE EFRID,104,,,109,Not a,Not 100% compliant
99060,WOODRUFF & SONS INC,ACTIVE,,Carrier Shipper,Interstate,Private Property,,5551916,,10/30/2019,"490,000 (2019)","6450 31 STREET EAST BRADENTON, FL 34203",(941) 756-1871,(941) 755-1379,info@woodruffandsons.com,HTTP://WWW.WOODRUFFANDSONS.COM,"P O BOX 10127 BRADENTON, FL 34282-0127",BRUCE R. WOODRUFF DONALD P. WOODRUFF,104,,,22,Not a,Not 100% compliant
122430,JOHN DEERE SHARED SERVICES INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC197048,30566103,,10/21/2019,"12,331,838 (2018)","1600 1ST AVE MILAN, IL 61264",(309) 313-5434,(563) 424-7808,olsonchad@johndeere.com,www.johndeere.com,"3690 W 83RD STREET SUITE 7 DAVENPORT, IA 52806",SAM ALLEN MICHAEL MACK JR,104,,,171,Not a,Not 100% compliant
131404,KEYSTOPS LLC,AUTHORIZED FOR PROPERTY,KEY OIL COMPANY,Carrier,Interstate,Authorized For Hire Private Property,MC393246,57589384,,05/14/2020,"4,900,700 (2019)","376 REASONOVER DRIVE FRANKLIN, KY 42134",(270) 776-7852,(270) 586-3112,dmurphy@keystops.com,keystops.com,"P O BOX 2809 FRANKLIN, KY 42135",TOMMY WILLIAMS DARRELL KINGSTON,104,,,81,Not a,Not 100% compliant
134600,FRONTIER LEASING INC,AUTHORIZED FOR PROPERTY,,Carrier Broker,Interstate,Authorized For Hire,MC145475,87768792,,09/14/2018,"9,448,988 (2017)","5950 GATEWAY DR JOPLIN, MO 64804-8515",(417) 782-8302,(417) 206-2051,,,"5950 GATEWAY DR JOPLIN, MO 64804-8515",GILBERT CRISMON PATSY CRISMON,104,,,96,,Not 100% compliant
187179,NOVO DISTRIBUTION LLC,AUTHORIZED FOR PROPERTY,THE EMPIRE COMPANY LLC,Carrier Shipper,Interstate,Authorized For Hire Private Property,MC1000772,8901811,,02/10/2021,"6,736,470 (2020)","8181 LOGISTIC DRIVE ZEELAND, MI 49464",(616) 748-0188,(616) 748-0094,mosern@empireco.com,www.empireco.com,"8181 LOGISTIC DRIVE ZEELAND, MI 49464",GEORGE JUDD JEFF BROENE,104,,,94,Not a,Not 100% compliant
229620,ROWLAND TRANSPORTATION INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire,MC249439,790546238,,08/26/2019,"10,917,472 (2017)","40824 MESSICK ROAD DADE CITY, FL 33525",(352) 567-2002,(352) 534-0832,jeff@rowlandtrans.com,,"40824 MESSICK RD DADE CITY, FL 33525",GREGORY HYDER JEFF W STAMM,104,,,103,,Not 100% compliant
273447,YELLOWBIRD BUS CO INC,AUTHORIZED FOR PASSENGER,,Carrier,Interstate,Authorized For Hire,MC186732,,,09/03/2020,"1,323,220 (2019)","7700 STATE ROAD PHILADELPHIA, PA 19136",(215) 289-1022,(215) 289-5262,mikosnancy@yahoo.com,,"7700 STATE ROAD PHILADELPHIA, PA 19136",DIANE THOMPSON DAVID THOMPSON,104,,,91,Not a,Not 100% compliant
277886,CONTRACTORS STEEL COMPANY,ACTIVE,,Carrier,Interstate,Private Property,,6527949,,05/09/2019,"3,617,000 (2017)","36555 AMRHEIN RD LIVONIA, MI 48150-1101",(734) 452-3363,(734) 452-3363,rhonda.miller@contractorssteel.com,,"36555 AMRHEIN RD LIVONIA, MI 48150-1101",CHRIS HUTTER PAUL DOUGLASS,104,,,74,Not a,Not 100% compliant
300405,84 LUMBER COMPANY,ACTIVE,,Carrier,Interstate,Private Property,,610953614,,02/06/2020,"450,000 (2019)","1019 ROUTE 519 EIGHTY FOUR, PA 15330",(724) 228-8820,(866) 774-0284,,www.84Lumber.com,"1019 ROUTE 519 EIGHTY FOUR, PA 15330",MAGGIE HARDY MAGERKO BOB FOSTER,104,,,126,Not a,Not 100% compliant
309124,PUCKETT MACHINERY COMPANY,ACTIVE,PUCKETT RENTS PUCKETT POWER SYSTEMS,Carrier,Interstate,Private Property,,62655535,,04/30/2020,"2,526,887 (2019)","100 CATERPILLAR DRIVE FLOWOOD, MS 39232",(601) 969-6000,(601) 969-1339,adam.clark@puckettmachinery.com,,"P O BOX 321033 FLOWOOD, MS 39232","RICHARD H. PUCKETT, JR. WILLIAM E FARLOW, JR",104,,,88,Not a,Not 100% compliant
323584,OFTEDAL CONSTRUCTION INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC261230,6245658,,06/03/2020,"950,000 (2019)","434 MT 59 NORTH MILES CITY, MT 59301",(406) 232-5911,(406) 232-7419,,,"PO BOX 400 MILES CITY, MT 59301",GREG JACKSON JEFF MCDONALD,104,,,55,Not a,Not 100% compliant
363872,MOSITES CONSTRUCTION CO,ACTIVE,,Carrier,Interstate,Private Property Private Passengers (Business),,6822324,,02/04/2019,"1,000,000 (2018)","400 MOSITES WAY SUITE 100 PITTSBURGH, PA 15205",(412) 788-8026,(412) 788-8027,tdavis@mosites.com,,"400 MOSITES WAY SUITE 100 PITTSBURGH, PA 15205",STEVEN T MOSITES M DEAN MOSITES,104,,,98,Not a,Not 100% compliant
373853,PROGRASS INC,ACTIVE,PROGRASS LANDSCAPE CARE AND DESIGN,Carrier Shipper,Interstate,Private Property,,48534457,,02/14/2019,"400,000 (2016)","29895 SW KINSMAN RD WILSONVILLE, OR 97070-9696",(503) 682-6076,(503) 682-4975,pnibler@prograss.com,,"29895 SW KINSMAN RD WILSONVILLE, OR 97070-9696",PATRICK NIBLER,104,,,104,Not a,Not 100% compliant
424767,WESTERN MARKETING INC,AUTHORIZED FOR PROPERTY,,Carrier,Interstate,Authorized For Hire Private Property,MC263109,187972088,,02/05/2020,"3,629,968 (2019)","1010 S ACCESS RD TYE, TX 79563",(325) 692-4662,(325) 695-4720,arthur.gazaille@reladyne.com,www.reladyne.com,"PO BOX 337 TYE, TX 79563",LARRY STODDARD,104,,,81,Not a,Not 100% compliant
429357,U-HAUL CO OF FLORIDA CORP,AUTHORIZED FOR PROPERTY,U-HAUL,Carrier,Interstate,Authorized For Hire Private Property,MC644126,40207169,,07/26/2019,"1,730,000 (2018)","2311 N 18TH ST TAMPA, FL 33605-3847",(602) 263-6811,,dave_valderrama@uhaul.com,,"PO BOX 21502 PHOENIX, AZ 85036-1502",BOB MAGYAR,104,,,244,Not a,Not 100% compliant
434635,PRO PETROLEUM LLC,NOT AUTHORIZED,PRO PETROLEUM INCORPORATED,Carrier,Interstate,Authorized For Hire,MC239486,827479155,,01/12/2021,"8,501,389 (2019)","4710 4TH STREET LUBBOCK, TX 79416",(806) 744-2067,(806) 744-9408,rbarron@propetroleum.com,www.propetroleum.com,"4710 4TH STREET, TX 79416",MARK GRIFFIN,104,,,1,Not a,Not 100% compliant
456801,ITU ABSORBTECH INC,ACTIVE,,Carrier Shipper,Interstate,Private Property,,1781186,,06/16/2020,"3,850,000 (2019)","2700 S 160TH ST NEW BERLIN, WI 53151-3602",,(262) 782-1802,r.romens@ituabsorbtech.com,www.ituabsorbtech.com,"2700 S 160TH ST NEW BERLIN, WI 53151-3602",JIM LEEF DAVID LEEF,104,,,95,Not a,Not 100% compliant
537832,LAND VIEW INC,AUTHORIZED FOR PROPERTY,,Carrier Shipper,Interstate,Authorized For Hire Private Property,MC524262,117516757,,06/20/2019,"980,852 (2018)","20504 4TH STREET ACEQUIA RUPERT, ID 83350",(208) 531-4100,(208) 531-4069,curtish@lvf.com,www.lvf.com,"PO BOX 475 RUPERT, ID 83350",ROY YOUNG GREGG HARMAN,104,,,75,Not a,Not 100% compliant
